src_port,dst_port,num_packets,total_bytes,avg_pkt_len,bytes_out,bytes_in,pss_0,pss_1,pss_2,pss_3,pss_4,pss_5,pss_6,pss_7,pss_8,pss_9,iat_mean,iat_std,iat_min,iat_max,iat_cv,tls_version,num_ciphersuites,num_extensions,has_sni,analysis_confidence,is_malware,is_well_known_port,source_file
29114,995,13,9632,740.9230769230769,3591,6041,436,968,185,1374,738,1072,206,1442,281,947,1.2212500000000002,1.4550378646275839,0.066,4.986,1.191433256603958,0.0,0,0,0,0.768209447998342,0,1,pcap_003.json
24084,993,10,7605,760.5,3653,3952,285,650,378,1033,1265,1325,1129,651,596,293,0.6611111111111111,0.7274245962365286,0.047,1.942,1.1003061119544129,1.3,5,6,1,0.7171820511959209,0,1,pcap_003.json
3123,993,10,10591,1059.1,5166,5425,1414,1073,940,798,1113,1369,1187,1288,512,897,1.0424444444444445,0.7233187573202828,0.057,2.192,0.6938679189812987,1.3,5,6,1,0.7745209676307885,0,1,pcap_003.json
64116,995,7,3355,479.2857142857143,2875,480,543,56,615,169,989,255,728,0,0,0,1.6791666666666665,1.349621356364649,0.484,3.828,0.8037447283561187,1.3,5,15,1,0.9312240943860726,0,1,pcap_003.json
6828,8443,7,5807,829.5714285714286,3704,2103,1258,1076,244,79,916,948,1286,0,0,0,0.8785000000000002,0.9698221056805555,0.12,2.943,1.103952311531651,1.3,5,6,1,0.7392368948787221,0,1,pcap_003.json
13262,993,11,9606,873.2727272727273,5704,3902,461,913,1025,724,414,1308,1431,168,1307,789,1.1136,0.8479573338323101,0.322,3.256,0.7614559391453934,1.2,5,15,1,0.7891002527173765,0,1,pcap_003.json
43736,995,9,7728,858.6666666666666,4920,2808,269,225,591,1203,1414,1281,1208,99,1438,0,0.8456250000000001,0.9219884675932775,0.089,2.402,1.0903041745375046,1.3,5,15,1,0.9444423219979999,0,1,pcap_003.json
45800,995,7,6410,915.7142857142857,3854,2556,1108,1332,1427,798,1005,426,314,0,0,0,0.2601666666666667,0.3036837261947956,0.032,0.915,1.1672660840286824,1.3,5,6,1,0.8789457313702209,0,1,pcap_003.json
39592,443,13,11830,910.0,5025,6805,1010,1456,969,544,1410,1419,402,1441,810,836,1.1166666666666665,1.3195668691742084,0.028,5.232,1.181701673887351,1.3,5,15,1,0.8158059415488843,0,1,pcap_003.json
34403,443,13,12162,935.5384615384615,6119,6043,1368,117,928,1364,854,1106,251,765,1007,1288,0.9835833333333334,0.6976517109003764,0.172,2.31,0.7092959866817348,1.3,5,15,1,0.9841444357790731,0,1,pcap_003.json
20299,993,12,10788,899.0,5689,5099,441,261,1247,1033,1244,1133,524,590,1073,701,0.5472727272727272,0.4166481163914724,0.048,1.513,0.7613171561970427,1.3,5,6,1,0.7338755718755156,0,1,pcap_003.json
65132,995,11,6556,596.0,4332,2224,639,515,253,448,672,308,722,862,587,91,0.8317,0.38221356595495143,0.325,1.431,0.4595570108872808,1.2,5,6,1,0.9301628445003823,0,1,pcap_003.json
57803,443,14,12447,889.0714285714286,6305,6142,405,1302,959,1006,1459,1138,1433,348,267,1405,1.111230769230769,0.8633501966931945,0.232,3.207,0.7769315074769161,1.3,5,15,1,0.7937628300871058,0,1,pcap_003.json
30809,443,14,10712,765.1428571428571,6596,4116,752,658,907,612,1326,285,1322,822,1402,276,0.9613076923076924,0.6867580902735788,0.068,2.444,0.7143998698532866,1.3,5,6,1,0.0,0,1,pcap_003.json
62718,8443,10,8368,836.8,3581,4787,686,1276,58,341,1275,526,262,1254,1300,1390,0.922888888888889,0.8589905502577422,0.0,2.554,0.9307626959209823,1.3,5,6,1,0.8294414026709616,0,1,pcap_003.json
62150,995,13,11544,888.0,6456,5088,136,994,844,442,1182,1009,998,879,1193,1220,0.7092499999999999,1.1002509656891921,0.016,4.005,1.551287931884656,1.3,5,15,1,0.7198998837947491,0,1,pcap_003.json
48531,443,9,6039,671.0,2781,3258,358,492,298,1343,537,1355,333,68,1255,0,0.758875,0.5407646062521104,0.003,1.477,0.7125871932164196,0.0,0,0,0,0.7914384210577109,0,1,pcap_003.json
18270,443,10,9705,970.5,4924,4781,107,1060,895,1422,1376,1158,1191,371,1355,770,1.307888888888889,1.354759957782144,0.105,4.519,1.0358371948041198,0.0,0,0,0,0.7333160964128488,0,1,pcap_003.json
22505,995,14,10764,768.8571428571429,5774,4990,854,171,1215,1002,1449,1004,165,528,485,547,1.0012307692307694,1.1543353834630525,0.134,4.255,1.1529164094206885,1.2,5,6,1,0.8552652829533882,0,1,pcap_003.json
4780,8443,11,8804,800.3636363636364,4105,4699,847,991,894,784,1124,1203,315,754,849,967,1.1115,0.8953188538168958,0.009,2.839,0.8055050416706215,1.2,5,15,1,0.8680154490246987,0,1,pcap_003.json
47299,995,10,6977,697.7,4416,2561,406,611,969,333,1095,597,622,639,1324,381,1.2565555555555554,1.3200265242378117,0.087,4.681,1.050511868258936,0.0,0,0,0,0.8444171370488829,0,1,pcap_003.json
31163,993,11,6517,592.4545454545455,4269,2248,1018,118,488,714,230,81,718,541,789,794,0.8778,0.8146200095750166,0.014,2.967,0.928024617879946,1.3,5,6,1,0.7197200822577974,0,1,pcap_003.json
8416,993,11,8594,781.2727272727273,5508,3086,716,1044,1363,1304,941,283,810,384,1347,71,1.3893999999999997,1.2082397278686048,0.004,4.227,0.8696125866335145,1.3,5,6,1,0.8696482537721076,0,1,pcap_003.json
52785,8443,12,7887,657.25,3878,4009,143,1398,340,667,1147,399,406,135,1199,923,1.2839999999999998,1.3022754910330818,0.024,4.47,1.0142332484681325,1.3,5,6,1,0.7643926950594616,0,1,pcap_003.json
15662,443,9,6897,766.3333333333334,3268,3629,516,1359,1311,937,600,657,455,676,386,0,0.89725,0.6900898039385889,0.067,1.956,0.7691165270978979,1.3,5,6,1,0.0,0,1,pcap_003.json
4079,8443,8,6855,856.875,4303,2552,1299,1223,1188,252,875,119,941,958,0,0,0.9904285714285714,0.7635142167528208,0.138,2.616,0.770892761758221,0.0,0,0,0,0.9683529230587442,0,1,pcap_003.json
37163,993,9,7495,832.7777777777778,3637,3858,1011,1397,69,614,633,1316,1102,531,822,0,1.8385,1.8721516364867457,0.098,5.308,1.0183038544937426,1.3,5,6,1,0.0,0,1,pcap_003.json
44111,8443,5,2011,402.2,841,1170,558,1016,118,154,165,0,0,0,0,0,1.04425,1.0601807334129403,0.104,2.767,1.0152556700147861,1.3,5,15,1,0.917754555189202,0,1,pcap_003.json
43148,995,12,11140,928.3333333333334,4660,6480,342,115,819,1379,405,1045,1294,1358,911,1222,0.9364545454545454,0.6760116141600963,0.262,2.576,0.7218840652131889,1.3,5,6,1,0.0,0,1,pcap_003.json
34248,443,14,12376,884.0,6225,6151,913,1450,772,1307,1082,1292,1344,87,851,142,1.081,1.1801878598830717,0.052,3.998,1.0917556520657463,1.3,5,6,1,0.777183484609622,0,1,pcap_003.json
65237,993,11,9265,842.2727272727273,4488,4777,1120,954,1368,1237,286,893,215,293,146,1400,1.0641,0.7934315912540916,0.021,2.336,0.74563630415759,1.3,5,15,1,0.0,0,1,pcap_003.json
48393,993,10,4704,470.4,2836,1868,1094,244,330,412,301,194,74,694,1037,324,1.0845555555555555,0.914711868551587,0.022,3.061,0.8433978912984617,1.3,5,15,1,0.8815528964350577,0,1,pcap_003.json
6744,995,9,9184,1020.4444444444445,6037,3147,968,905,1399,481,1355,910,908,851,1407,0,1.3243749999999999,0.7062092355492102,0.449,2.461,0.5332396304288516,1.3,5,15,1,0.9104620159152906,0,1,pcap_003.json
12041,443,13,8539,656.8461538461538,3846,4693,432,1392,192,1023,896,267,483,938,765,469,0.9179166666666667,0.7466991203884527,0.044,2.542,0.8134715791794309,1.3,5,6,1,0.7996609881021931,0,1,pcap_003.json
15708,443,6,3291,548.5,2017,1274,1090,184,561,421,366,669,0,0,0,0,1.29,0.9225969867715805,0.303,3.024,0.7151914626136283,1.3,5,6,1,0.7041151869984776,0,1,pcap_003.json
17815,443,10,7572,757.2,3545,4027,210,301,1307,329,1377,1392,372,1264,279,741,1.1473333333333333,1.0598472636291618,0.057,3.318,0.9237483413386071,1.3,5,15,1,0.825242412987616,0,1,pcap_003.json
8718,995,12,7412,617.6666666666666,5215,2197,1065,812,363,376,1416,501,1356,201,304,159,0.6871818181818182,0.7773183293374517,0.031,2.526,1.131168358607219,1.2,5,15,1,0.0,0,1,pcap_003.json
7924,443,10,7474,747.4,3169,4305,117,917,872,925,412,248,1367,1455,401,760,0.9297777777777778,0.7635862430775479,0.052,2.331,0.8212567145910529,1.3,5,15,1,0.86451979294406,0,1,pcap_003.json
8285,993,12,9594,799.5,3863,5731,49,555,1365,628,235,1405,571,1075,618,1116,1.4268181818181818,0.8802794822907941,0.159,3.215,0.6169528069575493,1.3,5,6,1,0.975261625833572,0,1,pcap_003.json
3846,443,11,9586,871.4545454545455,5987,3599,1135,207,1099,1262,1378,930,173,872,934,328,0.8617000000000001,1.0792626232757254,0.041,3.819,1.2524807047414706,1.2,5,6,1,0.947355370758471,0,1,pcap_003.json
47702,443,8,5609,701.125,2611,2998,268,600,674,64,409,1051,1260,1283,0,0,1.304142857142857,2.0635451068884505,0.132,6.224,1.5822998957409524,1.3,5,6,1,0.791287306585715,0,1,pcap_003.json
7581,993,14,14378,1027.0,7126,7252,1185,1365,1254,912,733,1029,1326,445,1080,929,1.0943846153846153,1.0115473705369595,0.006,3.488,0.9243070089956051,1.3,5,15,1,0.9862871439280216,0,1,pcap_003.json
46308,993,8,5647,705.875,2712,2935,357,418,769,1182,974,426,612,909,0,0,0.62,0.6956472833679025,0.01,1.931,1.1220117473675846,1.3,5,6,1,0.8018941141562164,0,1,pcap_003.json
65390,995,11,5935,539.5454545454545,3245,2690,95,697,680,443,834,1073,656,383,85,94,0.9600000000000002,1.0960939740733913,0.051,3.814,1.141764556326449,1.3,5,15,1,0.7476239993632755,0,1,pcap_003.json
62116,8443,11,7570,688.1818181818181,3446,4124,340,711,808,900,374,1247,1020,966,696,300,1.4199000000000002,1.7581843162763113,0.02,6.349,1.2382451695727241,1.3,5,6,1,0.7840302845883103,0,1,pcap_003.json
53896,993,9,5236,581.7777777777778,2741,2495,161,72,927,564,73,1082,951,777,629,0,0.596125,0.6032496244300529,0.109,2.046,1.0119515612162766,1.3,5,6,1,0.7747676483551771,0,1,pcap_003.json
36733,443,9,7009,778.7777777777778,3322,3687,800,627,293,1210,779,589,847,1261,603,0,0.8295000000000001,0.4888859785266908,0.233,1.911,0.5893742959935995,1.3,5,15,1,0.8403940839904784,0,1,pcap_003.json
57891,443,10,6395,639.5,3414,2981,390,800,767,53,381,717,697,151,1179,1260,1.0466666666666669,1.0326868945727075,0.2,3.809,0.9866435298465356,1.2,5,6,1,0.0,0,1,pcap_003.json
54433,443,6,2515,419.1666666666667,1418,1097,522,348,242,181,654,568,0,0,0,0,0.9134,0.6523338409127646,0.054,1.995,0.714182002313077,1.2,5,15,1,0.8532693996363305,0,1,pcap_003.json
44991,995,12,6627,552.25,3322,3305,137,140,922,235,489,1159,160,371,357,1340,1.1602727272727273,1.0196504829783668,0.053,3.693,0.8788024220608034,1.3,5,15,1,0.7070850796992295,0,1,pcap_003.json
41546,443,7,4666,666.5714285714286,2447,2219,1095,1381,56,120,1071,718,225,0,0,0,0.9741666666666667,0.7519949948119483,0.017,2.238,0.7719366927068759,1.3,5,6,1,0.9172123357320586,0,1,pcap_003.json
29216,8443,9,7324,813.7777777777778,4142,3182,1123,838,1163,703,1049,716,250,925,557,0,1.7739999999999998,1.855171218513267,0.134,5.46,1.045756042002969,1.3,5,15,1,0.8355490450746648,0,1,pcap_003.json
50950,8443,8,5823,727.875,2573,3250,434,1210,686,302,1322,340,131,1398,0,0,0.7558571428571428,0.7244318815598938,0.049,2.194,0.9584243377280773,0.0,0,0,0,0.0,0,1,pcap_003.json
46844,993,7,3992,570.2857142857143,2720,1272,208,617,819,283,1091,372,602,0,0,0,0.9615,0.783905553409763,0.008,2.43,0.8152943873216464,1.3,5,15,1,0.9044455451584984,0,1,pcap_003.json
62263,8443,6,5338,889.6666666666666,2010,3328,807,1194,282,1080,921,1054,0,0,0,0,1.0176,0.9862654003867315,0.176,2.927,0.9692073510089735,0.0,0,0,0,0.9001676666902116,0,1,pcap_003.json
45117,443,7,6654,950.5714285714286,3952,2702,1194,1262,830,345,932,1095,996,0,0,0,0.9421666666666667,1.1642471697291013,0.064,3.298,1.2357125452635074,1.3,5,6,1,0.0,0,1,pcap_003.json
18432,443,11,10060,914.5454545454545,5706,4354,1182,1143,933,766,557,541,853,1433,922,471,1.1667,1.0066571462022214,0.272,3.053,0.8628243303353229,1.3,5,6,1,0.9036883846307519,0,1,pcap_003.json
39799,993,10,9982,998.2,5295,4687,1222,187,1146,431,281,1263,1282,1355,1364,1451,0.7358888888888889,0.7453035838494039,0.02,2.032,1.012793636515874,1.3,5,6,1,0.9198188624417433,0,1,pcap_003.json
41083,995,8,5715,714.375,2786,2929,1026,1400,405,1037,297,308,1058,184,0,0,1.4751428571428573,1.8873166460477637,0.203,5.869,1.2794127951127585,1.3,5,6,1,0.7095301904805905,0,1,pcap_003.json
1674,993,5,4832,966.4,2528,2304,871,1273,361,1031,1296,0,0,0,0,0,0.612,0.3130103832143592,0.395,1.151,0.5114548745332667,0.0,0,0,0,0.8930375128818978,0,1,pcap_003.json
6017,995,7,4376,625.1428571428571,1091,3285,189,863,349,1063,345,1359,208,0,0,0,0.37400000000000005,0.40256345255541187,0.046,1.235,1.0763728677952187,1.3,5,15,1,0.8233802438000268,0,1,pcap_003.json
29039,995,7,5373,767.5714285714286,3107,2266,1238,117,588,1276,740,873,541,0,0,0,1.1300000000000001,0.5652182469335776,0.537,2.132,0.5001931388792722,1.3,5,6,1,0.0,0,1,pcap_003.json
5988,443,11,9078,825.2727272727273,4796,4282,1142,565,516,1323,811,899,1098,1210,1076,285,0.8976000000000001,1.0609596787814322,0.015,2.942,1.181996077073788,1.3,5,6,1,0.940279908454862,0,1,pcap_003.json
13693,995,8,6228,778.5,2631,3597,310,1102,1106,208,701,1164,514,1123,0,0,1.127857142857143,1.0336482447513522,0.064,3.062,0.9164708946497105,1.3,5,15,1,0.7183005152090167,0,1,pcap_003.json
36036,995,5,4158,831.6,3384,774,947,501,1009,273,1428,0,0,0,0,0,0.9269999999999999,0.5931707174161583,0.244,1.865,0.6398821115600414,0.0,0,0,0,0.0,0,1,pcap_003.json
63125,443,6,2624,437.3333333333333,1541,1083,271,276,418,489,852,318,0,0,0,0,1.1443999999999999,0.7222225695725659,0.456,2.163,0.6310927731322667,1.3,5,15,1,0.7105259207391172,0,1,pcap_003.json
54406,995,14,10808,772.0,5435,5373,1361,396,440,1029,1097,985,162,610,525,750,1.0475384615384615,0.9886638703425497,0.026,3.059,0.9437972032936661,1.3,5,6,1,0.9276118104782276,0,1,pcap_003.json
40806,995,12,8810,734.1666666666666,3834,4976,1085,755,540,446,325,423,925,1003,384,1329,0.8926363636363636,0.8351040515166382,0.125,2.776,0.9355478731727286,1.3,5,15,1,0.7884097453256448,0,1,pcap_003.json
25212,8443,6,5074,845.6666666666666,2738,2336,944,671,1348,730,446,935,0,0,0,0,0.8378,0.8616891318799373,0.12,2.528,1.0285141225590086,1.2,5,6,1,0.0,0,1,pcap_003.json
11533,443,5,1883,376.6,1500,383,676,99,700,284,124,0,0,0,0,0,1.4860000000000002,0.6296812685795886,0.545,2.242,0.42374244184359927,1.3,5,6,1,0.0,0,1,pcap_003.json
24500,8443,7,6030,861.4285714285714,3109,2921,527,526,795,1060,867,1335,920,0,0,0,1.7615000000000005,1.564370453782181,0.146,4.651,0.8880899538928075,1.2,5,15,1,0.9024688392178348,0,1,pcap_003.json
61165,443,11,11165,1015.0,6014,5151,1364,1417,1252,851,1200,542,1254,1408,149,933,0.9360000000000002,0.8029608956854624,0.196,2.933,0.8578642047921605,0.0,0,0,0,0.9696894369763478,0,1,pcap_003.json
7125,995,8,5625,703.125,3203,2422,782,449,1099,301,931,1249,391,423,0,0,1.100142857142857,0.796288610379684,0.135,2.771,0.7238047360937265,1.3,5,15,1,0.7855865527617624,0,1,pcap_003.json
56554,443,12,9326,777.1666666666666,4167,5159,1279,967,499,1082,132,1080,527,788,1207,416,0.8420909090909091,0.8490613485218363,0.037,3.051,1.0082775379186224,1.3,5,6,1,0.9344366669412927,0,1,pcap_003.json
62496,443,6,4725,787.5,2367,2358,780,929,288,1019,1299,410,0,0,0,0,0.49879999999999997,0.18381229556262005,0.351,0.846,0.3685090127558542,0.0,0,0,0,0.0,0,1,pcap_003.json
29184,995,8,5461,682.625,3092,2369,1335,137,1014,1306,218,309,525,617,0,0,1.2101428571428572,1.103212248529775,0.077,3.465,0.9116380285336354,1.3,5,15,1,0.7749721741780368,0,1,pcap_003.json
6688,995,8,5489,686.125,2931,2558,1173,690,433,364,918,875,407,629,0,0,0.8507142857142856,0.5238297745003249,0.116,1.564,0.6157528835436229,1.2,5,6,1,0.9291358424692959,0,1,pcap_003.json
34987,995,5,4494,898.8,2851,1643,1402,343,1177,1300,272,0,0,0,0,0,1.5394999999999999,1.2673066913734812,0.23,3.633,0.8231936936495494,0.0,0,0,0,0.9883847519680784,0,1,pcap_003.json
18546,993,13,8471,651.6153846153846,4176,4295,502,70,192,75,295,1317,60,758,1241,1100,0.9336666666666668,0.9145825398629814,0.161,3.766,0.9795600212741679,1.2,5,6,1,0.8628032082147681,0,1,pcap_003.json
60915,993,8,3609,451.125,1038,2571,272,406,95,186,292,1316,379,663,0,0,1.093142857142857,0.7020869764131646,0.046,2.359,0.6422646151192045,1.2,5,6,1,0.9270472793528596,0,1,pcap_003.json
1314,8443,10,6882,688.2,2898,3984,514,724,652,1390,315,384,1374,54,43,1432,1.3218888888888891,1.0437714143585743,0.089,3.373,0.7896060123751507,1.3,5,15,1,0.7441623460113376,0,1,pcap_003.json
46161,8443,5,4759,951.8,2990,1769,1035,582,1122,1187,833,0,0,0,0,0,1.49375,1.3846736754557007,0.322,3.832,0.926978192773691,1.2,5,6,1,0.906671816530974,0,1,pcap_003.json
52363,443,8,6838,854.75,2596,4242,706,1028,127,1357,590,1117,1173,740,0,0,0.43442857142857144,0.46505448440950203,0.052,1.309,1.0704970045598534,1.2,5,15,1,0.7499197223125438,0,1,pcap_003.json
61465,8443,13,7638,587.5384615384615,4655,2983,108,896,1383,609,674,401,43,840,1105,103,0.8138333333333332,0.95498916515087,0.067,3.697,1.1734456258253576,1.3,5,6,1,0.0,0,1,pcap_003.json
16682,995,13,12616,970.4615384615385,6807,5809,1159,1394,893,1316,1278,778,714,292,236,815,0.7231666666666666,0.7872766173475636,0.001,3.066,1.0886516948802447,1.2,5,6,1,0.0,0,1,pcap_003.json
42358,443,14,10485,748.9285714285714,6092,4393,1250,763,301,582,677,660,1334,237,1286,702,1.3663846153846153,0.9599679111994028,0.301,4.051,0.7025605385122017,1.3,5,15,1,0.0,0,1,pcap_003.json
19255,993,6,5491,915.1666666666666,1934,3557,392,993,407,1153,1135,1411,0,0,0,0,0.8949999999999999,0.5797016474014888,0.051,1.849,0.6477113378787585,1.3,5,15,1,0.7603297431680052,0,1,pcap_003.json
52534,8443,9,6514,723.7777777777778,4553,1961,1452,311,1165,832,198,382,738,436,1000,0,1.46775,0.8330976458375092,0.134,2.716,0.5676018707801118,1.3,5,6,1,0.7594555752129061,0,1,pcap_003.json
34505,995,12,6716,559.6666666666666,3637,3079,1319,139,258,61,668,378,218,1046,806,828,1.474,0.8737359701045536,0.338,3.402,0.5927652443043104,1.2,5,6,1,0.9631068733723984,0,1,pcap_003.json
5683,993,6,3829,638.1666666666666,1197,2632,1030,366,72,851,95,1415,0,0,0,0,1.4327999999999999,1.1467506093305553,0.325,3.015,0.8003563716712419,1.2,5,15,1,0.7698638525069083,0,1,pcap_003.json
42708,995,7,6315,902.1428571428571,4371,1944,545,218,1375,1117,1128,609,1323,0,0,0,1.9533333333333331,0.9757608427387432,0.454,3.279,0.4995362676136911,1.3,5,6,1,0.0,0,1,pcap_003.json
2859,995,14,11672,833.7142857142857,5277,6395,916,814,1152,1310,417,837,947,1018,273,887,1.4995384615384617,1.3955863733369522,0.118,4.925,0.9306772777972903,1.3,5,15,1,0.8174924671238459,0,1,pcap_003.json
46029,8443,10,9494,949.4,4957,4537,946,1034,1098,1182,810,917,901,556,1202,848,0.9333333333333333,1.0851413630388336,0.078,3.702,1.1626514603987503,0.0,0,0,0,0.0,0,1,pcap_003.json
32032,8443,11,10524,956.7272727272727,5497,5027,1147,1238,1409,1198,1054,870,496,532,149,1189,1.3961999999999999,1.3198257309205637,0.031,3.526,0.9452984750899325,1.3,5,15,1,0.0,0,1,pcap_003.json
20021,995,6,5267,877.8333333333334,2540,2727,309,1181,1044,1150,1187,396,0,0,0,0,0.7897999999999998,0.39514776982794675,0.376,1.438,0.500313712114392,1.3,5,6,1,0.7555622506918686,0,1,pcap_003.json
57723,993,12,10460,871.6666666666666,6020,4440,1191,778,589,103,813,141,1290,1127,1453,1426,1.245,1.1323747372025506,0.113,3.61,0.9095379415281529,1.3,5,6,1,0.847403067520228,0,1,pcap_003.json
16714,443,12,10999,916.5833333333334,4806,6193,94,573,1238,590,489,1455,429,1303,1185,913,1.7355454545454547,1.4282830355892582,0.02,3.701,0.8229591635577936,1.3,5,6,1,0.0,0,1,pcap_003.json
7500,443,9,7906,878.4444444444445,5199,2707,1392,434,943,435,660,844,1330,994,874,0,0.71925,0.7879480868052159,0.022,2.425,1.0955135026836509,1.3,5,6,1,0.8213950490413507,0,1,pcap_003.json
13928,995,9,5235,581.6666666666666,3292,1943,1136,332,796,706,366,838,558,67,436,0,1.496375,2.1038060115835298,0.06,6.85,1.40593501734761,1.2,5,6,1,0.7772060814328904,0,1,pcap_003.json
3051,995,10,8144,814.4,5368,2776,1081,648,1456,390,662,110,1390,1171,779,457,1.1597777777777776,1.1637889058089317,0.035,3.663,1.0034585315463103,1.3,5,6,1,0.0,0,1,pcap_003.json
50241,8443,13,10023,771.0,4767,5256,697,1417,595,1079,553,1124,731,194,1063,563,1.0270000000000001,0.7691457382490439,0.011,2.168,0.7489247694732656,1.3,5,15,1,0.9528064493858416,0,1,pcap_003.json
35456,8443,7,4680,668.5714285714286,2945,1735,254,416,839,449,791,870,1061,0,0,0,0.5181666666666667,0.31351630296082245,0.102,0.942,0.6050491533499307,1.2,5,6,1,0.7876293444739189,0,1,pcap_003.json
60072,443,9,6196,688.4444444444445,3756,2440,1057,154,1158,489,754,1387,149,410,638,0,0.5543750000000001,0.4416392581904376,0.06,1.606,0.7966435322488163,1.2,5,15,1,0.0,0,1,pcap_003.json
15951,8443,13,10132,779.3846153846154,5408,4724,884,803,1188,356,620,1075,698,757,809,445,1.1144166666666668,0.9520464325452944,0.094,3.606,0.8543002460587401,1.2,5,15,1,0.8758171584243878,0,1,pcap_003.json
14767,993,5,3200,640.0,2638,562,408,180,1055,382,1175,0,0,0,0,0,0.69575,0.5643466908736153,0.181,1.644,0.8111343023695513,1.3,5,6,1,0.0,0,1,pcap_003.json
51647,8443,6,5738,956.3333333333334,2922,2816,572,1391,1401,1157,949,268,0,0,0,0,1.5901999999999998,1.0863420087615132,0.145,3.522,0.6831480372038192,1.3,5,6,1,0.9055538264114193,0,1,pcap_003.json
10501,443,13,10548,811.3846153846154,4560,5988,406,911,309,1093,776,359,471,1326,1003,1076,0.9834166666666667,0.6382455716432525,0.063,2.18,0.6490082924937742,1.2,5,15,1,0.881556338144504,0,1,pcap_003.json
15877,8443,13,7095,545.7692307692307,4211,2884,554,469,369,496,383,801,118,859,708,198,0.82,0.6412182415787415,0.081,2.467,0.7819734653399287,1.3,5,15,1,0.0,0,1,pcap_003.json
44444,995,5,2781,556.2,1697,1084,260,168,1235,916,202,0,0,0,0,0,1.2357500000000001,0.8576296913586889,0.344,2.229,0.694015530130438,1.3,5,6,1,0.0,0,1,pcap_003.json
54124,993,5,4199,839.8,3324,875,1249,301,981,574,1094,0,0,0,0,0,1.4255,1.143003390196197,0.174,3.022,0.8018262996816534,1.3,5,6,1,0.8579188775766184,0,1,pcap_003.json
2380,443,9,7838,870.8888888888889,4549,3289,1092,1301,788,847,1095,757,1368,384,206,0,0.691375,0.4283488465900194,0.11,1.372,0.6195607978159746,1.3,5,6,1,0.9645892179819082,0,1,pcap_003.json
